dimension,function,algorithm_internal,run,best_cost
1000,f6_rastrigin,PSO-RIW,13,4098631.644123506
1000,f6_rastrigin,PSO-RIW,14,3637407.144323519
1000,f6_rastrigin,PSO-RIW,15,3671654.358548929
1000,f6_rastrigin,PSO-RIW,16,3750480.216444541
1000,f6_rastrigin,PSO-RIW,17,3500588.111655062
1000,f6_rastrigin,PSO-RIW,18,3870190.38012054
1000,f6_rastrigin,PSO-RIW,19,3512945.925806505
1000,f6_rastrigin,HPPSO_Modified,0,1368085.7121181237
1000,f6_rastrigin,HPPSO_Modified,1,1381545.0030711703
1000,f6_rastrigin,HPPSO_Modified,2,1384636.3767145148
1000,f6_rastrigin,HPPSO_Modified,3,1182227.9976226804
1000,f6_rastrigin,HPPSO_Modified,4,1288748.255272959
1000,f6_rastrigin,HPPSO_Modified,5,1395373.812844166
1000,f6_rastrigin,HPPSO_Modified,6,1167989.4065008755
1000,f6_rastrigin,HPPSO_Modified,7,1226823.6076709502
1000,f6_rastrigin,HPPSO_Modified,8,1468274.5826683787
1000,f6_rastrigin,HPPSO_Modified,9,1273972.747659654
1000,f6_rastrigin,HPPSO_Modified,10,1382547.3194092982
1000,f6_rastrigin,HPPSO_Modified,11,1283901.5705724815
1000,f6_rastrigin,HPPSO_Modified,12,1419130.4754206962
1000,f6_rastrigin,HPPSO_Modified,13,1301668.9605353575
1000,f6_rastrigin,HPPSO_Modified,14,1466211.5558592353
1000,f6_rastrigin,HPPSO_Modified,15,1235145.929590708
1000,f6_rastrigin,HPPSO_Modified,16,1280949.310091311
1000,f6_rastrigin,HPPSO_Modified,17,1126054.6200309298
1000,f6_rastrigin,HPPSO_Modified,18,1217794.7679960497
1000,f6_rastrigin,HPPSO_Modified,19,1195651.4076922205
1000,f6_rastrigin,GA-MPC,0,3062155.057061325
1000,f6_rastrigin,GA-MPC,1,2753963.6222817455
1000,f6_rastrigin,GA-MPC,2,2633688.2572393287
1000,f6_rastrigin,GA-MPC,3,2714088.5057352167
1000,f6_rastrigin,GA-MPC,4,2860006.4767957926
1000,f6_rastrigin,GA-MPC,5,2712288.3292450723
1000,f6_rastrigin,GA-MPC,6,2717313.7025063946
1000,f6_rastrigin,GA-MPC,7,2724535.164384864
1000,f6_rastrigin,GA-MPC,8,2725737.922322268
1000,f6_rastrigin,GA-MPC,9,2760929.1944420757
1000,f6_rastrigin,GA-MPC,10,2885031.246771508
1000,f6_rastrigin,GA-MPC,11,2867216.422170059
1000,f6_rastrigin,GA-MPC,12,2980554.658259753
1000,f6_rastrigin,GA-MPC,13,2854305.5521210916
1000,f6_rastrigin,GA-MPC,14,2644780.713219478
1000,f6_rastrigin,GA-MPC,15,2874947.8196674176
1000,f6_rastrigin,GA-MPC,16,2641644.113693228
1000,f6_rastrigin,GA-MPC,17,2942182.1841348484
1000,f6_rastrigin,GA-MPC,18,2843607.3504509507
1000,f6_rastrigin,GA-MPC,19,2748984.712049756
1000,f6_rastrigin,GWO,0,2112105.1085606683
1000,f6_rastrigin,GWO,1,2116722.1944703707
1000,f6_rastrigin,GWO,2,2104885.8748132684
1000,f6_rastrigin,GWO,3,2208687.664356741
1000,f6_rastrigin,GWO,4,2158887.1979145203
1000,f6_rastrigin,GWO,5,2183271.882932132
1000,f6_rastrigin,GWO,6,2148139.3144970546
1000,f6_rastrigin,GWO,7,2125289.81117337
1000,f6_rastrigin,GWO,8,2126559.22701117
1000,f6_rastrigin,GWO,9,2113873.1324807024
1000,f6_rastrigin,GWO,10,2156313.8179857214
1000,f6_rastrigin,GWO,11,2189867.9338292982
1000,f6_rastrigin,GWO,12,2160537.839768515
1000,f6_rastrigin,GWO,13,2231370.3919922058
1000,f6_rastrigin,GWO,14,2107727.849767709
1000,f6_rastrigin,GWO,15,2131362.3857068177
1000,f6_rastrigin,GWO,16,2103120.7736947043
1000,f6_rastrigin,GWO,17,2119401.505683422
1000,f6_rastrigin,GWO,18,2198311.385952398
1000,f6_rastrigin,GWO,19,2275108.7126377025
1000,f6_rastrigin,SHADE,0,1978245.691263221
1000,f6_rastrigin,SHADE,1,2069548.8307180007
1000,f6_rastrigin,SHADE,2,2032181.8721153967
1000,f6_rastrigin,SHADE,3,2008289.2842300013
1000,f6_rastrigin,SHADE,4,1936409.9436106132
1000,f6_rastrigin,SHADE,5,1988646.5671958579
1000,f6_rastrigin,SHADE,6,2058566.1392631866
1000,f6_rastrigin,SHADE,7,2002069.8475271997
1000,f6_rastrigin,SHADE,8,2053637.6828134512
1000,f6_rastrigin,SHADE,9,1937859.4884776063
1000,f6_rastrigin,SHADE,10,2014127.867363549
1000,f6_rastrigin,SHADE,11,2085324.7201597698
1000,f6_rastrigin,SHADE,12,2026956.413752162
1000,f6_rastrigin,SHADE,13,1965248.3617973435
1000,f6_rastrigin,SHADE,14,2029794.2461139457
1000,f6_rastrigin,SHADE,15,2019182.5620848965
1000,f6_rastrigin,SHADE,16,1927009.389661583
1000,f6_rastrigin,SHADE,17,2065774.9589211498
1000,f6_rastrigin,SHADE,18,2109813.170591873
1000,f6_rastrigin,SHADE,19,2017299.848624719
1000,f6_rastrigin,CSA,0,4022822.633369234
1000,f6_rastrigin,CSA,1,4607928.988990707
1000,f6_rastrigin,CSA,2,4313594.998616736
1000,f6_rastrigin,CSA,3,3436046.742646803
1000,f6_rastrigin,CSA,4,3696835.5103092855
1000,f6_rastrigin,CSA,5,4368308.089892832
1000,f6_rastrigin,CSA,6,3948982.148868736
1000,f6_rastrigin,CSA,7,3980396.3935207166
1000,f6_rastrigin,CSA,8,3537065.2150035985
1000,f6_rastrigin,CSA,9,3735549.9789164206
1000,f6_rastrigin,CSA,10,4552324.443375502
1000,f6_rastrigin,CSA,11,5015771.633878538
1000,f6_rastrigin,CSA,12,4247852.831667648
1000,f6_rastrigin,CSA,13,4832383.260211591
1000,f6_rastrigin,CSA,14,4669147.420663577
1000,f6_rastrigin,CSA,15,4205963.389933633
1000,f6_rastrigin,CSA,16,3755836.3676172467
1000,f6_rastrigin,CSA,17,3626060.1167376265
1000,f6_rastrigin,CSA,18,3425012.7120612315
1000,f6_rastrigin,CSA,19,4215304.397556724
1000,f6_rastrigin,CMAES,0,107311.48454927925
1000,f6_rastrigin,CMAES,1,101142.30531907603
1000,f6_rastrigin,CMAES,2,107905.9060821149
1000,f6_rastrigin,CMAES,3,100800.7776126767
1000,f6_rastrigin,CMAES,4,107245.09277853047
1000,f6_rastrigin,CMAES,5,105461.21659278104
1000,f6_rastrigin,CMAES,6,108407.63567841944
1000,f6_rastrigin,CMAES,7,97463.27851575456
1000,f6_rastrigin,CMAES,8,106168.00504695822
1000,f6_rastrigin,CMAES,9,110137.68478790516
1000,f6_rastrigin,CMAES,10,103162.0185187945
1000,f6_rastrigin,CMAES,11,102995.99413073856
1000,f6_rastrigin,CMAES,12,100699.49970992842
1000,f6_rastrigin,CMAES,13,109481.63945052835
1000,f6_rastrigin,CMAES,14,109763.09488855927
1000,f6_rastrigin,CMAES,15,111888.63912227933
1000,f6_rastrigin,CMAES,16,117150.99407956135
1000,f6_rastrigin,CMAES,17,108784.54403644521
1000,f6_rastrigin,CMAES,18,110067.15142606653
1000,f6_rastrigin,CMAES,19,106818.78994571406
1000,f7_ackley,Original PSO,0,21.314382032155866
1000,f7_ackley,Original PSO,1,21.29589375314702
1000,f7_ackley,Original PSO,2,21.282894375553003
1000,f7_ackley,Original PSO,3,21.285197182578255
1000,f7_ackley,Original PSO,4,21.219179943708095
1000,f7_ackley,Original PSO,5,21.515578505074956
1000,f7_ackley,Original PSO,6,21.32695667272135
1000,f7_ackley,Original PSO,7,21.28698283407557
1000,f7_ackley,Original PSO,8,21.219733896271112
1000,f7_ackley,Original PSO,9,21.29967920952617
1000,f7_ackley,Original PSO,10,21.416627186177113
1000,f7_ackley,Original PSO,11,21.310074082648125
1000,f7_ackley,Original PSO,12,21.29970612858378
1000,f7_ackley,Original PSO,13,21.29680594712448
1000,f7_ackley,Original PSO,14,21.298098148662504
1000,f7_ackley,Original PSO,15,21.319902989595196
1000,f7_ackley,Original PSO,16,21.268772183901092
1000,f7_ackley,Original PSO,17,21.319167915994075
1000,f7_ackley,Original PSO,18,21.373724694766615
1000,f7_ackley,Original PSO,19,21.298169659832002
1000,f7_ackley,PSO-m,0,21.61778478026679
1000,f7_ackley,PSO-m,1,21.58388770097646
1000,f7_ackley,PSO-m,2,21.60633613805785
1000,f7_ackley,PSO-m,3,21.621400084629038
1000,f7_ackley,PSO-m,4,21.626903790310706
1000,f7_ackley,PSO-m,5,21.5918447321701
1000,f7_ackley,PSO-m,6,21.612509029209424
1000,f7_ackley,PSO-m,7,21.612880305689536
1000,f7_ackley,PSO-m,8,21.6100651594543
1000,f7_ackley,PSO-m,9,21.55384028618371
1000,f7_ackley,PSO-m,10,21.616378260347833
1000,f7_ackley,PSO-m,11,21.608616859168663
1000,f7_ackley,PSO-m,12,21.605883080658888
1000,f7_ackley,PSO-m,13,21.577188684064634
1000,f7_ackley,PSO-m,14,21.59276907521351
1000,f7_ackley,PSO-m,15,21.594287953926653
1000,f7_ackley,PSO-m,16,21.61069173900728
1000,f7_ackley,PSO-m,17,21.579318351447345
1000,f7_ackley,PSO-m,18,21.615941570475503
1000,f7_ackley,PSO-m,19,21.577249968428173
1000,f7_ackley,PSO-RIW,0,21.289222001053094
1000,f7_ackley,PSO-RIW,1,21.32858327097018
1000,f7_ackley,PSO-RIW,2,21.31065603142899
1000,f7_ackley,PSO-RIW,3,21.33753297187965
1000,f7_ackley,PSO-RIW,4,21.564247008930966
1000,f7_ackley,PSO-RIW,5,21.228382045292364
1000,f7_ackley,PSO-RIW,6,21.386199391622124
1000,f7_ackley,PSO-RIW,7,21.529380505304374
1000,f7_ackley,PSO-RIW,8,21.280531734399368
1000,f7_ackley,PSO-RIW,9,21.335213513662136
1000,f7_ackley,PSO-RIW,10,21.339807464299078
1000,f7_ackley,PSO-RIW,11,21.319397842280317
1000,f7_ackley,PSO-RIW,12,21.438994265087544
1000,f7_ackley,PSO-RIW,13,21.29420317129572
1000,f7_ackley,PSO-RIW,14,21.45812913733828
1000,f7_ackley,PSO-RIW,15,21.454824744675186
1000,f7_ackley,PSO-RIW,16,21.297897768551078
1000,f7_ackley,PSO-RIW,17,21.23729848216628
1000,f7_ackley,PSO-RIW,18,21.311030312583284
1000,f7_ackley,PSO-RIW,19,21.247311388035584
1000,f7_ackley,HPPSO_Modified,0,21.54655370750832
1000,f7_ackley,HPPSO_Modified,1,21.58989888676714
1000,f7_ackley,HPPSO_Modified,2,21.52607325088827
1000,f7_ackley,HPPSO_Modified,3,21.52731971900399
1000,f7_ackley,HPPSO_Modified,4,21.608655881907236
1000,f7_ackley,HPPSO_Modified,5,21.59080271202408
1000,f7_ackley,HPPSO_Modified,6,21.552848019915764
1000,f7_ackley,HPPSO_Modified,7,21.576492490272827
1000,f7_ackley,HPPSO_Modified,8,21.551658067605533
1000,f7_ackley,HPPSO_Modified,9,21.497789651702792
1000,f7_ackley,HPPSO_Modified,10,21.549064704996415
1000,f7_ackley,HPPSO_Modified,11,21.548696363728904
1000,f7_ackley,HPPSO_Modified,12,21.51386962635429
1000,f7_ackley,HPPSO_Modified,13,21.572857997561837
1000,f7_ackley,HPPSO_Modified,14,21.577731040938698
1000,f7_ackley,HPPSO_Modified,15,21.6101181693088
1000,f7_ackley,HPPSO_Modified,16,21.561237430180867
1000,f7_ackley,HPPSO_Modified,17,21.603216709315895
1000,f7_ackley,HPPSO_Modified,18,21.559815472967923
1000,f7_ackley,HPPSO_Modified,19,21.527483736154426
1000,f7_ackley,GA-MPC,0,21.408852105790384
1000,f7_ackley,GA-MPC,1,21.413362954484047
1000,f7_ackley,GA-MPC,2,21.45507074596468
1000,f7_ackley,GA-MPC,3,21.43249301754019
1000,f7_ackley,GA-MPC,4,21.440016052948422
1000,f7_ackley,GA-MPC,5,21.42938301470293
1000,f7_ackley,GA-MPC,6,21.437432314467895
1000,f7_ackley,GA-MPC,7,21.441805329353095
1000,f7_ackley,GA-MPC,8,21.45235995653602
1000,f7_ackley,GA-MPC,9,21.409863840556998
1000,f7_ackley,GA-MPC,10,21.394335516473635
1000,f7_ackley,GA-MPC,11,21.410888570167263
1000,f7_ackley,GA-MPC,12,21.418919835729803
1000,f7_ackley,GA-MPC,13,21.4549886143106
1000,f7_ackley,GA-MPC,14,21.441740385208025
1000,f7_ackley,GA-MPC,15,21.364821966475997
1000,f7_ackley,GA-MPC,16,21.40852041037814
1000,f7_ackley,GA-MPC,17,21.418056981521154
1000,f7_ackley,GA-MPC,18,21.42159221473989
1000,f7_ackley,GA-MPC,19,21.38020165553976
1000,f7_ackley,GWO,0,21.621176335241753
1000,f7_ackley,GWO,1,21.62033886619151
1000,f7_ackley,GWO,2,21.625962035081663
1000,f7_ackley,GWO,3,21.628254566343664
1000,f7_ackley,GWO,4,21.613553904109068
1000,f7_ackley,GWO,5,21.612909087012067
1000,f7_ackley,GWO,6,21.61795109627472
1000,f7_ackley,GWO,7,21.63200671921356
1000,f7_ackley,GWO,8,21.6252397557075
1000,f7_ackley,GWO,9,21.62451076373901
1000,f7_ackley,GWO,10,21.625538844358168
1000,f7_ackley,GWO,11,21.63695022035566
1000,f7_ackley,GWO,12,21.62932736943906
1000,f7_ackley,GWO,13,21.6234774316212
1000,f7_ackley,GWO,14,21.6225418393908
1000,f7_ackley,GWO,15,21.616458015671565
1000,f7_ackley,GWO,16,21.629094479743166
1000,f7_ackley,GWO,17,21.62077452162834
1000,f7_ackley,GWO,18,21.62389068142847
1000,f7_ackley,GWO,19,21.625383630414824
1000,f7_ackley,SHADE,0,21.434776329663315
1000,f7_ackley,SHADE,1,21.426219215960174
1000,f7_ackley,SHADE,2,21.434332395340796
1000,f7_ackley,SHADE,3,21.423682989863412
1000,f7_ackley,SHADE,4,21.434057398557552
1000,f7_ackley,SHADE,5,21.44123951425193
1000,f7_ackley,SHADE,6,21.420596266006594
1000,f7_ackley,SHADE,7,21.449840564018725
1000,f7_ackley,SHADE,8,21.428991811728185
1000,f7_ackley,SHADE,9,21.443573272350218
1000,f7_ackley,SHADE,10,21.435827810588634
1000,f7_ackley,SHADE,11,21.415536595905387
1000,f7_ackley,SHADE,12,21.429555241534427
1000,f7_ackley,SHADE,13,21.43211808493655
1000,f7_ackley,SHADE,14,21.424089460560484
1000,f7_ackley,SHADE,15,21.433323297902106
1000,f7_ackley,SHADE,16,21.42277557776975
1000,f7_ackley,SHADE,17,21.425929917561295
1000,f7_ackley,SHADE,18,21.433654331359776
1000,f7_ackley,SHADE,19,21.421256690521094
1000,f7_ackley,CSA,0,21.532437991231152
1000,f7_ackley,CSA,1,21.527719033521677
1000,f7_ackley,CSA,2,21.553822628250753
1000,f7_ackley,CSA,3,21.54742202005989
1000,f7_ackley,CSA,4,21.586272219013566
1000,f7_ackley,CSA,5,21.512338110328262
1000,f7_ackley,CSA,6,21.590775596729454
1000,f7_ackley,CSA,7,21.559771852912224
1000,f7_ackley,CSA,8,21.618043242834673
1000,f7_ackley,CSA,9,21.579523973715705
1000,f7_ackley,CSA,10,21.557193515863258
1000,f7_ackley,CSA,11,21.637880654069097
1000,f7_ackley,CSA,12,21.58016631972798
1000,f7_ackley,CSA,13,21.605320720391962
1000,f7_ackley,CSA,14,21.607123944618085
1000,f7_ackley,CSA,15,21.53471301701776
1000,f7_ackley,CSA,16,21.58921259749758
1000,f7_ackley,CSA,17,21.59266043616185
1000,f7_ackley,CSA,18,21.624778097208715
1000,f7_ackley,CSA,19,21.536938752610265
1000,f7_ackley,CMAES,0,21.612487896043216
1000,f7_ackley,CMAES,1,21.634047390862403
1000,f7_ackley,CMAES,2,21.60071363689964
1000,f7_ackley,CMAES,3,21.633902658238537
1000,f7_ackley,CMAES,4,21.619685844083385
1000,f7_ackley,CMAES,5,21.630920915274622
1000,f7_ackley,CMAES,6,21.621240853355978
1000,f7_ackley,CMAES,7,21.628761903359873
1000,f7_ackley,CMAES,8,21.628934260802527
1000,f7_ackley,CMAES,9,21.619727085254564
1000,f7_ackley,CMAES,10,21.62755048620178
1000,f7_ackley,CMAES,11,21.614435823970894
1000,f7_ackley,CMAES,12,21.630673173250667
1000,f7_ackley,CMAES,13,21.630439022594175
1000,f7_ackley,CMAES,14,21.623081779651688
1000,f7_ackley,CMAES,15,21.626793894485008
1000,f7_ackley,CMAES,16,21.627959544278436
1000,f7_ackley,CMAES,17,21.625210518561815
1000,f7_ackley,CMAES,18,21.623234729000995
1000,f7_ackley,CMAES,19,21.62057661460496
1000,f8_griewank,Original PSO,0,911.7446018345391
1000,f8_griewank,Original PSO,1,964.2335642931073
1000,f8_griewank,Original PSO,2,1018.3280042651843
1000,f8_griewank,Original PSO,3,969.8527143859205
1000,f8_griewank,Original PSO,4,1001.4815204972704
1000,f8_griewank,Original PSO,5,966.4656588524608
1000,f8_griewank,Original PSO,6,978.6652054259343
1000,f8_griewank,Original PSO,7,953.4873448450772
1000,f8_griewank,Original PSO,8,955.8067911831267
1000,f8_griewank,Original PSO,9,963.6292889930583
1000,f8_griewank,Original PSO,10,941.3350221877411
1000,f8_griewank,Original PSO,11,996.58916584814
1000,f8_griewank,Original PSO,12,938.7860150522877
1000,f8_griewank,Original PSO,13,929.4593163019937
1000,f8_griewank,Original PSO,14,991.6185780607502
1000,f8_griewank,Original PSO,15,890.3658751432625
1000,f8_griewank,Original PSO,16,920.3689447642972
1000,f8_griewank,Original PSO,17,926.7192384512973
1000,f8_griewank,Original PSO,18,908.4980280809931
1000,f8_griewank,Original PSO,19,977.5192627247083
1000,f8_griewank,PSO-m,0,559.9084624177145
1000,f8_griewank,PSO-m,1,537.0448720606139
1000,f8_griewank,PSO-m,2,553.8271761337737
1000,f8_griewank,PSO-m,3,589.452647993477
1000,f8_griewank,PSO-m,4,546.5543707358904
1000,f8_griewank,PSO-m,5,559.9815673656943
1000,f8_griewank,PSO-m,6,529.2366086763456
1000,f8_griewank,PSO-m,7,544.2777325371874
1000,f8_griewank,PSO-m,8,531.6576168146596
1000,f8_griewank,PSO-m,9,595.6564403797652
1000,f8_griewank,PSO-m,10,538.3228362160985
1000,f8_griewank,PSO-m,11,512.1004817356807
1000,f8_griewank,PSO-m,12,517.4883396002028
1000,f8_griewank,PSO-m,13,554.8729178777817
1000,f8_griewank,PSO-m,14,591.127279279961
1000,f8_griewank,PSO-m,15,521.9291993681271
1000,f8_griewank,PSO-m,16,559.586181588836
1000,f8_griewank,PSO-m,17,546.5365851940354
1000,f8_griewank,PSO-m,18,551.4700383010204
1000,f8_griewank,PSO-m,19,550.5026818888142
1000,f8_griewank,PSO-RIW,0,892.298586890075
1000,f8_griewank,PSO-RIW,1,1024.668790050123
1000,f8_griewank,PSO-RIW,2,864.7108001885697
1000,f8_griewank,PSO-RIW,3,1007.0099297052435
1000,f8_griewank,PSO-RIW,4,897.1782301251911
1000,f8_griewank,PSO-RIW,5,904.5392176110374
1000,f8_griewank,PSO-RIW,6,899.2082216068393
1000,f8_griewank,PSO-RIW,7,997.2728683069893
1000,f8_griewank,PSO-RIW,8,934.0072677885278
1000,f8_griewank,PSO-RIW,9,964.178757758724
1000,f8_griewank,PSO-RIW,10,853.8403127321988
1000,f8_griewank,PSO-RIW,11,909.222985084064
1000,f8_griewank,PSO-RIW,12,928.0227578463092
1000,f8_griewank,PSO-RIW,13,916.1727746928656
1000,f8_griewank,PSO-RIW,14,958.11772953166
1000,f8_griewank,PSO-RIW,15,1024.6408883013823
1000,f8_griewank,PSO-RIW,16,857.0283236309998
1000,f8_griewank,PSO-RIW,17,834.8294924381098
1000,f8_griewank,PSO-RIW,18,878.0081930224853
1000,f8_griewank,PSO-RIW,19,951.7684391502636
1000,f8_griewank,HPPSO_Modified,0,321.49905009550446
1000,f8_griewank,HPPSO_Modified,1,357.0494232989936
1000,f8_griewank,HPPSO_Modified,2,360.3232244387441
1000,f8_griewank,HPPSO_Modified,3,296.4168692982645
1000,f8_griewank,HPPSO_Modified,4,296.4794738452685
1000,f8_griewank,HPPSO_Modified,5,353.46848965945054
1000,f8_griewank,HPPSO_Modified,6,343.9042402188535
1000,f8_griewank,HPPSO_Modified,7,358.3822960443434
1000,f8_griewank,HPPSO_Modified,8,315.37995705216844
1000,f8_griewank,HPPSO_Modified,9,318.71631120612335
1000,f8_griewank,HPPSO_Modified,10,300.81586023280164
1000,f8_griewank,HPPSO_Modified,11,320.6439249998336
1000,f8_griewank,HPPSO_Modified,12,317.5279171919352
1000,f8_griewank,HPPSO_Modified,13,373.65167204522993
1000,f8_griewank,HPPSO_Modified,14,276.5021284575291
1000,f8_griewank,HPPSO_Modified,15,365.03150285085906
1000,f8_griewank,HPPSO_Modified,16,325.82400000574853
1000,f8_griewank,HPPSO_Modified,17,332.93019877353845
1000,f8_griewank,HPPSO_Modified,18,319.4543437310329
1000,f8_griewank,HPPSO_Modified,19,277.33406626050885
1000,f8_griewank,GA-MPC,0,678.6685428646799
1000,f8_griewank,GA-MPC,1,685.1154798033
1000,f8_griewank,GA-MPC,2,699.5723456122107
1000,f8_griewank,GA-MPC,3,684.4185273136385
1000,f8_griewank,GA-MPC,4,669.3911468183418
1000,f8_griewank,GA-MPC,5,703.7119031774301
1000,f8_griewank,GA-MPC,6,719.7557537784612
1000,f8_griewank,GA-MPC,7,746.8056411101603
1000,f8_griewank,GA-MPC,8,721.346485750663
1000,f8_griewank,GA-MPC,9,719.9874490887635
1000,f8_griewank,GA-MPC,10,708.9516806192106
1000,f8_griewank,GA-MPC,11,647.2300638703446
1000,f8_griewank,GA-MPC,12,734.3669087374185
1000,f8_griewank,GA-MPC,13,743.6308562452602
1000,f8_griewank,GA-MPC,14,702.4325785030403
1000,f8_griewank,GA-MPC,15,658.2136399938662
1000,f8_griewank,GA-MPC,16,688.7225041527355
1000,f8_griewank,GA-MPC,17,664.4615937901414
1000,f8_griewank,GA-MPC,18,663.7062836582982
1000,f8_griewank,GA-MPC,19,725.0774600936838
1000,f8_griewank,GWO,0,555.9817972917778
1000,f8_griewank,GWO,1,562.7702287285113
1000,f8_griewank,GWO,2,533.9339251906372
1000,f8_griewank,GWO,3,540.1924902804057
1000,f8_griewank,GWO,4,541.4959947524918
1000,f8_griewank,GWO,5,555.7484181113401
1000,f8_griewank,GWO,6,547.3157415224545
1000,f8_griewank,GWO,7,554.6027083224346
1000,f8_griewank,GWO,8,549.9073564137572
1000,f8_griewank,GWO,9,553.9775119427375
1000,f8_griewank,GWO,10,550.9895927816385
1000,f8_griewank,GWO,11,546.4393439079935
1000,f8_griewank,GWO,12,551.4412987102206
1000,f8_griewank,GWO,13,559.5146784058034
1000,f8_griewank,GWO,14,559.7407130623538
1000,f8_griewank,GWO,15,542.8698077962024
1000,f8_griewank,GWO,16,555.9160827418516
1000,f8_griewank,GWO,17,569.4220931784283
1000,f8_griewank,GWO,18,566.9327001571033
1000,f8_griewank,GWO,19,542.3660946708135
1000,f8_griewank,SHADE,0,478.6007360942843
1000,f8_griewank,SHADE,1,504.1842373127759
1000,f8_griewank,SHADE,2,483.41374517255576
1000,f8_griewank,SHADE,3,489.21424728126465
1000,f8_griewank,SHADE,4,518.3162661606129
1000,f8_griewank,SHADE,5,523.2181455842783
1000,f8_griewank,SHADE,6,531.2766757849994
1000,f8_griewank,SHADE,7,548.238693934948
1000,f8_griewank,SHADE,8,501.9032125146399
1000,f8_griewank,SHADE,9,530.0370444552942
1000,f8_griewank,SHADE,10,540.4931514134496
1000,f8_griewank,SHADE,11,561.0201227943571
1000,f8_griewank,SHADE,12,502.54925747985857
1000,f8_griewank,SHADE,13,475.0413407907282
1000,f8_griewank,SHADE,14,486.55282885016373
1000,f8_griewank,SHADE,15,508.70845084112136
1000,f8_griewank,SHADE,16,508.51527930736137
1000,f8_griewank,SHADE,17,502.76349592938004
1000,f8_griewank,SHADE,18,469.1467094794234
1000,f8_griewank,SHADE,19,522.7634827763186
1000,f8_griewank,CSA,0,1144.986108433653
1000,f8_griewank,CSA,1,877.2831824716867
1000,f8_griewank,CSA,2,870.4393854774034
1000,f8_griewank,CSA,3,952.313505844315
1000,f8_griewank,CSA,4,801.0925752146863
1000,f8_griewank,CSA,5,1067.1410229327232
1000,f8_griewank,CSA,6,1057.9758965111926
1000,f8_griewank,CSA,7,1066.1664736363568
1000,f8_griewank,CSA,8,1224.928110945381
1000,f8_griewank,CSA,9,1091.5183566475928
1000,f8_griewank,CSA,10,926.5089154335044
1000,f8_griewank,CSA,11,1048.1651743962625
1000,f8_griewank,CSA,12,932.7962027653931
1000,f8_griewank,CSA,13,1081.6953353929152
1000,f8_griewank,CSA,14,1015.9344736403416
1000,f8_griewank,CSA,15,883.2767473220763
1000,f8_griewank,CSA,16,909.7436390907352
1000,f8_griewank,CSA,17,933.0918357118627
1000,f8_griewank,CSA,18,1052.359305523736
1000,f8_griewank,CSA,19,1095.3043022514655
1000,f8_griewank,CMAES,0,25.379287928728832
1000,f8_griewank,CMAES,1,23.341274576111154
1000,f8_griewank,CMAES,2,26.2784843432708
1000,f8_griewank,CMAES,3,25.097969187518625
1000,f8_griewank,CMAES,4,24.362565126664734
1000,f8_griewank,CMAES,5,25.092248839735216
1000,f8_griewank,CMAES,6,24.423165073720213
1000,f8_griewank,CMAES,7,25.26818297369003
1000,f8_griewank,CMAES,8,23.266350123975965
1000,f8_griewank,CMAES,9,23.340999160401015
1000,f8_griewank,CMAES,10,26.37816320584162
1000,f8_griewank,CMAES,11,23.63489465031589
1000,f8_griewank,CMAES,12,25.12288229306516
1000,f8_griewank,CMAES,13,22.85294354859853
1000,f8_griewank,CMAES,14,25.678523759790327
1000,f8_griewank,CMAES,15,23.305784084132455
1000,f8_griewank,CMAES,16,25.192752833342404
1000,f8_griewank,CMAES,17,24.054492343409482
1000,f8_griewank,CMAES,18,24.992937840326213
1000,f8_griewank,CMAES,19,23.52809895637046
1000,f9_weierstrass,Original PSO,0,1699.9364788479843
1000,f9_weierstrass,Original PSO,1,1641.2278475173293
1000,f9_weierstrass,Original PSO,2,1711.2666395048639
1000,f9_weierstrass,Original PSO,3,1628.1292705455633
1000,f9_weierstrass,Original PSO,4,1752.9499268509223
1000,f9_weierstrass,Original PSO,5,1669.0038626391772
1000,f9_weierstrass,Original PSO,6,1611.9745815655333
1000,f9_weierstrass,Original PSO,7,1670.4874694994216
1000,f9_weierstrass,Original PSO,8,1686.4936892233045
1000,f9_weierstrass,Original PSO,9,1653.5916562538387
1000,f9_weierstrass,Original PSO,10,1694.2423355922813
1000,f9_weierstrass,Original PSO,11,1740.2084586464998
1000,f9_weierstrass,Original PSO,12,1615.8259670464768
1000,f9_weierstrass,Original PSO,13,1635.1755458509151
1000,f9_weierstrass,Original PSO,14,1585.6111528990416
1000,f9_weierstrass,Original PSO,15,1627.5543159558501
1000,f9_weierstrass,Original PSO,16,1587.429338356385
1000,f9_weierstrass,Original PSO,17,1674.7269543143916
1000,f9_weierstrass,Original PSO,18,1714.448916321985
1000,f9_weierstrass,Original PSO,19,1691.3097308353827
1000,f9_weierstrass,PSO-m,0,1887.9937118748394
1000,f9_weierstrass,PSO-m,1,1904.9512188881874
1000,f9_weierstrass,PSO-m,2,1865.7572476988416
1000,f9_weierstrass,PSO-m,3,1857.5272323196668
1000,f9_weierstrass,PSO-m,4,1845.499575580403
1000,f9_weierstrass,PSO-m,5,1863.6700938250826
1000,f9_weierstrass,PSO-m,6,1845.4268233561838
1000,f9_weierstrass,PSO-m,7,1875.9473240697
1000,f9_weierstrass,PSO-m,8,1876.206842876143
1000,f9_weierstrass,PSO-m,9,1884.137125739619
1000,f9_weierstrass,PSO-m,10,1877.5596137896728
1000,f9_weierstrass,PSO-m,11,1875.0780805875838
1000,f9_weierstrass,PSO-m,12,1873.223656186244
